month,day,hour,min,n_px,ce_px,cs_px,n_p,i_uiip,p_uiip,i_f,p_f,i_uiipu,c_pu_p,p_pu,month_day_hour_min
11,24,22,0,1.98,258.84,0.00,1.068,198.02,22.18,246.93,32.11,391.20,0.00,52.14,'11_24_22_0'
11,24,22,15,2.02,312.55,0.00,1.065,182.64,22.02,242.27,32.48,409.20,0.00,52.65,'11_24_22_15'
11,24,22,30,2.06,365.98,0.00,1.061,181.72,21.80,239.33,32.74,459.00,0.00,53.57,'11_24_22_30'
11,24,22,45,2.10,440.30,0.00,1.061,175.99,20.84,252.93,33.50,464.47,0.00,54.35,'11_24_22_45'
11,24,23,0,2.16,451.77,0.00,1.077,289.08,22.86,256.27,33.54,461.67,0.00,54.35,'11_24_23_0'
11,24,23,15,2.22,385.90,0.00,1.131,328.55,24.41,260.73,33.16,378.27,0.00,53.03,'11_24_23_15'
11,24,23,30,2.26,388.83,0.00,1.181,342.01,24.99,257.47,33.42,344.80,0.00,52.82,'11_24_23_30'
11,24,23,45,2.31,357.26,0.00,1.239,345.19,25.30,261.67,33.08,319.73,0.00,52.35,'11_24_23_45'
11,25,0,0,2.35,313.61,0.00,1.303,343.94,25.29,264.67,32.82,286.13,0.00,51.66,'11_25_0_0'
11,25,0,15,2.39,303.35,0.00,1.364,338.61,25.33,263.80,32.89,280.93,0.00,51.65,'11_25_0_15'
11,25,0,30,2.43,322.26,0.00,1.427,330.49,25.32,265.00,32.79,279.13,0.00,51.72,'11_25_0_30'
11,25,0,45,2.47,332.84,0.00,1.497,347.95,25.38,261.40,33.11,275.67,0.00,51.99,'11_25_0_45'
11,25,1,0,2.51,315.53,0.00,1.565,347.50,25.31,263.93,32.88,277.53,0.00,51.84,'11_25_1_0'
11,25,1,15,2.55,319.25,0.00,1.635,357.39,25.29,260.73,33.12,277.67,0.00,51.88,'11_25_1_15'
11,25,1,30,2.59,321.38,0.00,1.703,349.56,25.29,262.27,33.01,277.53,0.00,51.92,'11_25_1_30'
11,25,1,45,2.63,329.09,0.00,1.773,353.91,25.34,259.47,33.25,275.67,0.00,52.04,'11_25_1_45'
11,25,2,0,2.67,303.63,0.00,1.847,356.34,25.29,263.67,32.90,278.20,0.00,51.80,'11_25_2_0'
11,25,2,15,2.70,300.34,0.00,1.917,343.88,24.64,258.73,33.29,279.20,0.00,51.88,'11_25_2_15'
11,25,2,30,2.74,335.31,0.00,1.987,340.56,24.26,259.00,33.26,288.73,0.00,52.24,'11_25_2_30'
11,25,2,45,2.78,353.83,0.00,2.056,336.18,24.33,256.20,33.47,286.93,0.00,52.48,'11_25_2_45'
11,25,3,0,2.82,327.10,0.00,2.126,349.95,24.28,256.87,33.42,289.33,0.00,52.37,'11_25_3_0'
11,25,3,15,2.86,315.58,0.00,2.192,373.95,25.35,257.73,33.35,288.00,0.00,52.33,'11_25_3_15'
11,25,3,30,2.90,262.59,0.00,2.258,362.76,25.30,259.80,33.17,225.40,0.00,51.66,'11_25_3_30'
11,25,3,45,2.93,245.27,0.00,2.325,351.52,25.33,262.27,33.01,208.80,0.00,51.46,'11_25_3_45'
11,25,4,0,2.96,232.11,0.00,2.397,358.24,25.31,262.40,32.98,209.07,0.00,51.43,'11_25_4_0'
11,25,4,15,2.99,178.72,0.00,2.464,383.34,25.77,257.93,32.86,209.73,0.00,51.25,'11_25_4_15'
11,25,4,30,3.01,236.73,0.00,2.538,374.70,25.85,251.33,33.24,262.07,0.00,52.20,'11_25_4_30'
11,25,4,45,3.03,291.77,0.00,2.603,366.85,25.93,250.67,33.35,318.20,0.00,52.67,'11_25_4_45'
11,25,5,0,3.07,212.83,0.00,2.667,377.65,25.78,254.07,33.05,285.27,0.00,51.95,'11_25_5_0'
11,25,5,15,3.09,161.16,0.00,2.739,355.51,25.41,254.87,32.99,259.40,0.00,51.72,'11_25_5_15'
11,25,5,30,3.10,144.67,0.00,2.804,357.66,24.29,253.73,33.05,264.13,0.00,51.67,'11_25_5_30'
11,25,5,45,3.12,169.27,0.00,2.861,258.43,22.48,252.93,33.10,301.73,0.00,52.19,'11_25_5_45'
11,25,6,0,3.14,140.93,0.00,2.869,201.33,20.69,249.07,33.03,355.60,0.00,52.63,'11_25_6_0'
11,25,6,15,3.15,71.75,0.00,2.861,200.45,20.71,252.27,32.82,359.93,0.00,52.35,'11_25_6_15'
11,25,6,30,3.15,50.97,0.00,2.836,160.02,20.70,255.07,32.92,356.93,0.00,52.51,'11_25_6_30'
11,25,6,45,3.15,82.75,0.00,2.805,165.26,20.70,257.33,32.82,397.20,0.00,52.69,'11_25_6_45'
11,25,7,0,3.15,89.41,0.00,2.771,188.94,20.67,256.60,32.85,435.93,0.00,53.24,'11_25_7_0'
11,25,7,15,3.15,70.65,128.71,2.729,191.84,19.66,266.53,31.82,386.33,0.00,51.80,'11_25_7_15'
11,25,7,30,3.14,0.00,440.83,2.677,145.19,17.50,271.27,30.07,144.87,0.00,47.17,'11_25_7_30'
11,25,7,45,3.07,0.00,410.31,2.607,145.10,18.02,268.80,30.26,144.27,0.00,47.39,'11_25_7_45'
11,25,8,0,3.00,0.00,399.21,2.535,146.01,17.78,265.13,30.28,145.00,0.00,47.45,'11_25_8_0'
11,25,8,15,2.93,0.00,404.95,2.456,145.08,18.05,264.00,30.12,144.13,0.00,47.35,'11_25_8_15'
11,25,8,30,2.86,0.00,419.07,2.387,143.17,18.77,267.20,29.88,142.67,0.00,47.05,'11_25_8_30'
11,25,8,45,2.79,0.00,375.29,2.333,143.69,19.20,258.33,30.56,142.20,0.00,47.63,'11_25_8_45'
11,25,9,0,2.73,0.00,374.76,2.276,143.38,18.92,260.73,30.33,142.87,0.00,47.37,'11_25_9_0'
11,25,9,15,2.66,0.00,380.45,2.218,142.84,19.22,263.20,30.18,141.80,0.00,47.29,'11_25_9_15'
11,25,9,30,2.60,0.00,375.20,2.165,142.96,19.31,263.67,30.13,142.00,0.00,47.50,'11_25_9_30'
11,25,9,45,2.53,0.00,383.20,2.118,142.02,19.46,265.87,29.93,139.47,0.00,47.35,'11_25_9_45'
11,25,10,0,2.46,147.67,30.62,2.075,170.75,20.59,234.93,32.31,444.47,0.00,53.16,'11_25_10_0'
11,25,10,15,2.47,207.89,0.00,2.039,178.57,20.74,235.67,32.27,519.93,0.00,53.80,'11_25_10_15'
11,25,10,30,2.49,213.78,0.00,2.005,183.69,20.70,235.87,32.30,518.13,0.00,53.71,'11_25_10_30'
11,25,10,45,2.51,194.19,0.00,1.970,188.33,20.74,234.27,32.44,519.80,0.00,53.67,'11_25_10_45'
11,25,11,0,2.53,222.46,0.00,1.931,193.43,20.68,233.87,32.47,513.47,0.00,53.80,'11_25_11_0'
11,25,11,15,2.56,228.60,0.00,1.892,192.06,20.76,232.53,32.61,511.20,0.00,53.88,'11_25_11_15'
11,25,11,30,2.58,171.53,0.00,1.859,178.13,20.93,236.27,32.33,452.07,0.00,52.63,'11_25_11_30'
11,25,11,45,2.60,122.54,0.00,1.840,189.24,21.27,238.00,32.21,403.67,0.00,52.25,'11_25_11_45'
11,25,12,0,2.60,116.36,0.00,1.818,186.15,21.27,236.87,32.32,403.87,0.00,52.33,'11_25_12_0'
11,25,12,15,2.61,123.93,0.00,1.789,206.37,21.24,238.47,32.18,403.93,0.00,52.29,'11_25_12_15'
11,25,12,30,2.62,126.30,0.00,1.758,197.08,21.23,236.93,32.31,403.60,0.00,52.35,'11_25_12_30'
11,25,12,45,2.63,91.87,0.00,1.735,189.51,21.23,239.60,32.12,406.93,0.00,52.29,'11_25_12_45'
11,25,13,0,2.63,104.30,0.00,1.707,182.10,21.26,238.80,32.22,406.07,0.00,52.33,'11_25_13_0'
11,25,13,15,2.64,81.70,0.00,1.685,187.40,21.29,237.60,32.30,411.07,0.00,52.26,'11_25_13_15'
11,25,13,30,2.64,95.97,0.00,1.665,188.03,21.25,237.13,32.37,408.93,0.00,52.35,'11_25_13_30'
11,25,13,45,2.64,91.67,0.00,1.641,181.01,21.31,238.87,32.27,411.80,0.00,52.29,'11_25_13_45'
11,25,14,0,2.65,106.47,0.00,1.621,180.99,21.22,238.13,32.33,411.07,0.00,52.37,'11_25_14_0'
11,25,14,15,2.65,132.49,0.00,1.600,181.96,21.42,244.53,32.39,408.93,0.00,52.40,'11_25_14_15'
11,25,14,30,2.67,158.56,0.00,1.590,222.73,22.33,263.07,32.48,408.20,0.00,52.48,'11_25_14_30'
11,25,14,45,2.68,158.23,0.00,1.589,216.20,22.37,263.93,32.41,407.33,0.00,52.53,'11_25_14_45'
11,25,15,0,2.69,143.56,0.00,1.589,215.85,22.34,263.07,32.50,408.80,0.00,52.53,'11_25_15_0'
11,25,15,15,2.70,185.19,0.00,1.578,229.24,22.12,260.40,32.69,408.13,0.00,52.67,'11_25_15_15'
11,25,15,30,2.72,196.23,0.00,1.567,229.22,22.39,261.20,32.62,406.87,0.00,52.62,'11_25_15_30'
11,25,15,45,2.74,197.75,0.00,1.561,232.02,22.63,260.40,32.67,403.67,0.00,52.65,'11_25_15_45'
11,25,16,0,2.76,198.65,0.00,1.561,230.66,22.86,261.80,32.59,404.87,0.00,52.64,'11_25_16_0'
11,25,16,15,2.78,156.30,0.00,1.561,234.63,21.31,260.80,32.62,407.93,0.00,52.58,'11_25_16_15'
11,25,16,30,2.80,168.93,0.00,1.561,232.46,22.19,262.53,32.50,407.27,0.00,52.56,'11_25_16_30'
11,25,16,45,2.82,175.35,0.00,1.560,225.06,22.67,260.00,32.72,404.07,0.00,52.78,'11_25_16_45'
11,25,17,0,2.83,45.62,130.89,1.557,170.07,20.97,269.80,31.86,183.13,0.00,49.93,'11_25_17_0'
11,25,17,15,2.81,0.00,314.27,1.539,171.01,21.27,281.13,30.88,169.67,0.00,48.00,'11_25_17_15'
11,25,17,30,2.76,0.00,308.40,1.524,171.70,20.96,283.13,30.71,170.53,0.00,47.66,'11_25_17_30'
11,25,17,45,2.70,0.00,292.24,1.501,171.92,21.14,279.53,30.99,170.07,0.00,47.95,'11_25_17_45'
11,25,18,0,2.65,0.00,320.13,1.479,171.35,20.82,284.40,30.56,170.67,0.00,47.46,'11_25_18_0'
11,25,18,15,2.59,0.00,319.54,1.457,172.35,20.81,281.93,30.74,171.73,0.00,47.67,'11_25_18_15'
11,25,18,30,2.53,0.00,315.87,1.434,171.24,21.31,284.93,30.50,170.60,0.00,47.62,'11_25_18_30'
11,25,18,45,2.47,0.00,320.49,1.411,170.99,21.13,284.27,30.51,170.47,0.00,47.50,'11_25_18_45'
11,25,19,0,2.41,0.00,325.48,1.391,171.51,20.90,284.60,30.40,170.20,0.00,47.45,'11_25_19_0'
11,25,19,15,2.36,0.00,330.97,1.368,171.06,20.76,286.67,30.24,170.40,0.00,47.22,'11_25_19_15'
11,25,19,30,2.30,0.00,344.17,1.343,170.60,20.97,280.93,30.20,169.67,0.00,46.99,'11_25_19_30'
11,25,19,45,2.23,0.00,335.69,1.319,169.78,20.93,284.53,30.01,169.60,0.00,46.84,'11_25_19_45'
11,25,20,0,2.18,0.00,316.02,1.297,170.94,21.01,282.40,30.48,169.80,0.00,47.35,'11_25_20_0'
11,25,20,15,2.12,0.00,341.68,1.276,169.97,20.77,289.80,29.88,169.33,0.00,46.82,'11_25_20_15'
11,25,20,30,2.06,0.00,325.61,1.249,170.81,20.93,286.47,30.16,169.07,0.00,47.06,'11_25_20_30'
11,25,20,45,2.00,0.00,325.33,1.227,170.95,20.71,287.53,30.00,169.67,0.00,46.93,'11_25_20_45'
11,25,21,0,1.95,56.38,175.40,1.207,207.80,22.08,275.73,31.06,198.47,0.00,49.24,'11_25_21_0'
11,25,21,15,1.92,207.09,0.00,1.200,236.38,22.67,259.00,31.91,394.80,0.00,51.69,'11_25_21_15'
11,25,21,30,1.94,225.55,0.00,1.197,220.02,22.71,244.87,32.01,393.87,0.00,51.93,'11_25_21_30'
11,25,21,45,1.96,247.05,0.00,1.190,201.35,22.24,244.80,32.09,394.20,0.00,51.99,'11_25_21_45'
11,25,22,0,1.99,256.17,0.00,1.195,202.02,21.71,242.80,32.20,393.60,0.00,52.07,'11_25_22_0'
11,25,22,15,2.02,272.23,0.00,1.195,205.38,21.73,242.13,32.27,390.93,0.00,52.29,'11_25_22_15'
11,25,22,30,2.05,266.20,0.00,1.193,190.89,21.72,241.07,32.37,391.80,0.00,52.27,'11_25_22_30'
11,25,22,45,2.08,324.49,0.00,1.195,197.46,21.73,239.20,32.57,390.47,0.00,52.44,'11_25_22_45'
11,25,23,0,2.12,338.15,0.00,1.213,296.72,22.35,240.47,32.57,391.07,0.00,52.40,'11_25_23_0'
11,25,23,15,2.16,369.45,0.00,1.259,323.93,22.79,256.53,33.24,386.53,0.00,52.97,'11_25_23_15'
11,25,23,30,2.20,399.59,0.00,1.309,329.27,23.67,256.67,33.24,382.80,0.00,53.05,'11_25_23_30'
11,25,23,45,2.26,410.35,0.00,1.367,348.03,23.67,256.53,33.35,378.93,0.00,53.24,'11_25_23_45'
11,26,0,0,2.31,417.53,0.00,1.439,348.78,23.41,255.20,33.40,375.87,0.00,53.29,'11_26_0_0'
11,26,0,15,2.36,401.14,0.00,1.505,349.88,23.67,253.40,33.53,352.27,0.00,52.95,'11_26_0_15'
11,26,0,30,2.41,393.10,0.00,1.566,346.85,23.76,254.93,33.42,347.67,0.00,52.78,'11_26_0_30'
11,26,0,45,2.46,382.52,0.00,1.633,336.91,23.63,257.13,33.27,317.20,0.00,52.32,'11_26_0_45'
11,26,1,0,2.51,332.61,0.00,1.692,331.68,22.84,258.53,33.11,257.00,0.00,52.03,'11_26_1_0'
11,26,1,15,2.55,357.83,0.00,1.770,340.87,23.19,254.80,33.43,274.60,0.00,52.22,'11_26_1_15'
11,26,1,30,2.59,343.61,0.00,1.839,336.80,23.18,255.73,33.36,277.93,0.00,52.11,'11_26_1_30'
11,26,1,45,2.64,355.18,0.00,1.904,332.43,23.23,256.73,33.31,290.40,0.00,52.27,'11_26_1_45'
11,26,2,0,2.68,370.08,0.00,1.971,303.34,22.63,252.00,33.66,298.73,0.00,52.60,'11_26_2_0'
11,26,2,15,2.73,399.45,0.00,2.033,294.71,22.24,249.53,33.88,308.27,0.00,52.96,'11_26_2_15'
11,26,2,30,2.78,409.53,0.00,2.085,300.58,22.57,248.93,33.96,316.87,0.00,53.19,'11_26_2_30'
11,26,2,45,2.83,426.49,0.00,2.137,286.15,22.44,248.07,34.01,328.20,0.00,53.42,'11_26_2_45'
11,26,3,0,2.88,434.17,0.00,2.188,282.19,21.73,246.07,34.17,345.47,0.00,53.71,'11_26_3_0'
11,26,3,15,2.94,453.99,0.00,2.243,295.86,22.15,254.33,34.50,365.80,0.00,54.14,'11_26_3_15'
11,26,3,30,3.00,462.39,0.00,2.301,297.55,22.66,256.47,34.71,365.60,0.00,54.33,'11_26_3_30'
11,26,3,45,3.06,459.72,0.00,2.355,288.97,22.70,257.13,34.68,364.60,0.00,54.30,'11_26_3_45'
11,26,4,0,3.12,445.36,0.00,2.410,298.38,22.62,259.27,34.49,364.13,0.00,54.23,'11_26_4_0'
11,26,4,15,3.17,414.94,0.00,2.462,304.15,23.22,262.07,34.27,371.73,0.00,53.95,'11_26_4_15'
11,26,4,30,3.23,420.81,0.00,2.519,316.48,23.68,257.80,34.62,363.27,0.00,54.16,'11_26_4_30'
11,26,4,45,3.28,408.85,0.00,2.574,330.58,23.45,258.80,34.55,363.93,0.00,54.17,'11_26_4_45'
11,26,5,0,3.33,373.70,0.00,2.637,343.09,22.67,262.53,34.24,332.33,0.00,53.57,'11_26_5_0'
11,26,5,15,3.38,260.12,0.00,2.696,338.27,22.66,270.33,33.56,204.93,0.00,52.00,'11_26_5_15'
11,26,5,30,3.41,253.91,0.00,2.751,319.13,22.64,268.93,33.66,205.93,0.00,52.04,'11_26_5_30'
11,26,5,45,3.44,350.75,0.00,2.795,221.02,21.83,262.20,34.25,329.93,0.00,53.60,'11_26_5_45'
11,26,6,0,3.48,358.98,0.00,2.800,170.75,21.49,262.60,34.22,372.33,0.00,53.97,'11_26_6_0'
11,26,6,15,3.52,334.11,0.00,2.802,183.37,21.65,262.67,34.21,381.67,0.00,54.07,'11_26_6_15'
11,26,6,30,3.56,324.22,0.00,2.800,195.20,21.66,264.00,34.09,405.93,0.00,54.17,'11_26_6_30'
11,26,6,45,3.60,308.46,0.00,2.799,213.40,21.54,263.73,34.08,444.27,0.00,54.50,'11_26_6_45'
11,26,7,0,3.64,256.12,0.00,2.798,215.47,21.10,266.40,33.87,459.07,0.00,54.41,'11_26_7_0'
11,26,7,15,3.67,210.40,0.00,2.787,221.31,20.86,268.27,33.72,459.60,0.00,54.27,'11_26_7_15'
11,26,7,30,3.69,158.08,0.00,2.759,209.92,21.24,271.13,33.46,463.73,0.00,54.05,'11_26_7_30'
11,26,7,45,3.71,78.43,5.79,2.728,223.99,20.95,272.13,33.34,460.73,0.00,53.89,'11_26_7_45'
11,26,8,0,3.71,0.00,77.25,2.690,237.88,19.73,262.07,32.93,466.93,0.00,53.67,'11_26_8_0'
11,26,8,15,3.69,0.00,129.29,2.648,228.71,21.14,242.60,32.73,469.20,0.00,53.50,'11_26_8_15'
11,26,8,30,3.66,0.00,151.63,2.607,217.78,21.18,242.53,32.74,471.13,0.00,53.48,'11_26_8_30'
11,26,8,45,3.63,0.00,93.03,2.570,218.70,21.10,240.87,32.87,464.13,0.00,53.46,'11_26_8_45'
11,26,9,0,3.61,0.00,107.69,2.536,226.26,21.07,241.27,32.83,390.93,0.00,52.67,'11_26_9_0'
11,26,9,15,3.58,0.00,80.40,2.500,231.04,20.69,240.27,32.95,388.47,0.00,52.81,'11_26_9_15'
11,26,9,30,3.56,0.00,73.59,2.462,221.16,21.22,240.93,32.91,389.33,0.00,52.80,'11_26_9_30'
11,26,9,45,3.54,0.00,54.97,2.431,220.07,21.25,239.93,32.99,389.73,0.00,52.90,'11_26_9_45'
11,26,10,0,3.52,0.00,58.15,2.393,223.71,21.10,240.20,32.96,393.13,0.00,52.74,'11_26_10_0'
11,26,10,15,3.51,0.00,45.68,2.354,217.02,21.23,240.73,32.95,392.00,0.00,52.82,'11_26_10_15'
11,26,10,30,3.49,1.11,26.09,2.325,213.56,21.27,241.20,32.94,393.27,0.00,52.72,'11_26_10_30'
11,26,10,45,3.48,0.05,13.15,2.298,210.77,21.12,240.73,32.99,392.33,0.00,52.81,'11_26_10_45'
11,26,11,0,3.47,5.21,9.69,2.263,215.50,21.18,239.73,33.04,393.47,0.00,52.88,'11_26_11_0'
11,26,11,15,3.46,10.22,2.41,2.228,211.77,21.22,237.73,33.21,392.33,0.00,53.01,'11_26_11_15'
11,26,11,30,3.45,13.80,3.67,2.197,213.43,21.20,240.60,32.99,396.13,0.00,52.79,'11_26_11_30'
11,26,11,45,3.45,7.43,5.59,2.168,201.68,21.28,240.93,32.99,395.53,0.00,52.84,'11_26_11_45'
11,26,12,0,3.44,50.53,0.00,2.140,206.69,21.20,238.93,33.13,404.40,0.00,53.14,'11_26_12_0'
11,26,12,15,3.44,99.25,0.00,2.105,203.02,21.20,239.47,33.13,453.60,0.00,53.71,'11_26_12_15'
11,26,12,30,3.44,98.96,0.00,2.092,200.46,21.29,238.20,33.24,451.13,0.00,53.69,'11_26_12_30'
11,26,12,45,3.45,102.23,0.00,2.087,195.16,21.16,239.40,33.17,451.93,0.00,53.60,'11_26_12_45'
11,26,13,0,3.46,92.11,0.00,2.063,194.29,21.10,241.33,33.06,452.07,0.00,53.63,'11_26_13_0'
11,26,13,15,3.46,104.26,0.00,2.047,190.68,21.00,245.40,33.20,451.67,0.00,53.67,'11_26_13_15'
11,26,13,30,3.47,132.03,0.00,2.021,171.55,20.79,255.20,33.10,449.67,0.00,53.66,'11_26_13_30'
11,26,13,45,3.47,141.40,0.00,1.991,173.63,20.67,254.20,33.22,448.93,0.00,53.70,'11_26_13_45'
11,26,14,0,3.48,126.73,0.00,1.963,178.57,20.65,255.93,33.05,451.80,0.00,53.59,'11_26_14_0'
11,26,14,15,3.49,130.21,0.00,1.935,182.21,20.64,253.07,33.26,450.73,0.00,53.63,'11_26_14_15'
11,26,14,30,3.50,150.69,0.00,1.902,176.41,20.74,251.67,33.39,447.93,0.00,53.84,'11_26_14_30'
11,26,14,45,3.52,155.09,6.65,1.877,149.93,20.60,252.73,33.33,395.80,0.00,53.25,'11_26_14_45'
11,26,15,0,3.53,0.00,298.95,1.847,140.16,20.29,269.40,31.93,133.27,0.00,48.75,'11_26_15_0'
11,26,15,15,3.48,0.00,294.12,1.807,141.72,19.75,270.20,31.85,140.00,0.00,49.05,'11_26_15_15'
11,26,15,30,3.43,0.00,285.16,1.773,140.82,19.93,270.73,31.81,139.67,0.00,48.98,'11_26_15_30'
11,26,15,45,3.37,0.00,278.61,1.746,140.06,20.27,272.40,31.61,138.93,0.00,48.85,'11_26_15_45'
11,26,16,0,3.32,0.00,287.46,1.714,140.42,20.06,272.40,31.63,139.67,0.00,48.93,'11_26_16_0'
11,26,16,15,3.27,0.00,266.41,1.680,140.72,20.15,270.07,31.80,140.13,0.00,49.04,'11_26_16_15'
11,26,16,30,3.22,0.00,280.24,1.643,139.62,20.18,271.80,31.61,138.47,0.00,48.53,'11_26_16_30'
11,26,16,45,3.17,0.00,289.69,1.605,139.25,20.27,272.80,31.35,138.47,0.00,48.60,'11_26_16_45'
11,26,17,0,3.11,0.00,325.57,1.569,139.00,19.99,259.40,31.14,137.80,0.00,48.20,'11_26_17_0'
11,26,17,15,3.06,0.00,296.73,1.538,139.56,20.24,256.07,31.36,138.47,0.00,48.57,'11_26_17_15'
11,26,17,30,3.01,0.00,286.89,1.507,138.11,20.34,257.13,31.31,137.80,0.00,48.31,'11_26_17_30'
11,26,17,45,2.95,0.00,305.47,1.474,138.60,20.29,259.53,31.12,137.73,0.00,48.27,'11_26_17_45'
11,26,18,0,2.90,0.00,320.41,1.441,139.16,19.87,258.73,31.14,137.53,0.00,48.33,'11_26_18_0'
11,26,18,15,2.84,0.00,295.57,1.400,138.24,20.08,259.07,31.11,137.87,0.00,48.09,'11_26_18_15'
11,26,18,30,2.79,0.00,284.13,1.369,138.33,20.58,258.20,31.18,137.13,0.00,48.41,'11_26_18_30'
11,26,18,45,2.73,0.00,279.86,1.335,138.12,20.39,260.60,31.03,137.27,0.00,48.33,'11_26_18_45'
11,26,19,0,2.68,0.00,279.61,1.304,138.47,20.17,259.67,31.06,137.53,0.00,48.32,'11_26_19_0'
11,26,19,15,2.63,0.00,282.93,1.277,138.37,20.11,262.40,30.87,137.60,0.00,48.18,'11_26_19_15'
11,26,19,30,2.58,0.00,275.75,1.247,138.49,19.93,261.87,30.91,137.20,0.00,48.24,'11_26_19_30'
11,26,19,45,2.53,0.00,277.39,1.211,138.10,20.29,260.47,31.02,136.73,0.00,48.18,'11_26_19_45'
11,26,20,0,2.48,0.00,270.41,1.175,138.86,19.86,260.67,30.99,137.60,0.00,48.16,'11_26_20_0'
11,26,20,15,2.43,0.00,263.98,1.141,138.44,20.16,261.40,30.91,137.07,0.00,48.28,'11_26_20_15'
11,26,20,30,2.38,0.00,248.26,1.109,138.46,20.14,259.07,31.10,137.73,0.00,48.26,'11_26_20_30'
11,26,20,45,2.33,0.00,229.46,1.081,138.64,20.22,257.80,31.19,137.27,0.00,48.25,'11_26_20_45'
11,26,21,0,2.29,0.00,244.31,1.047,139.64,19.86,259.80,31.01,138.73,0.00,48.31,'11_26_21_0'
11,26,21,15,2.24,0.00,221.60,1.009,138.52,20.00,260.40,31.00,137.93,0.00,48.04,'11_26_21_15'
11,26,21,30,2.20,0.00,218.77,0.980,138.43,20.29,259.33,31.04,136.87,0.00,48.25,'11_26_21_30'
11,26,21,45,2.16,0.00,206.06,0.960,138.67,20.27,260.00,31.05,137.13,0.00,48.49,'11_26_21_45'
11,26,22,0,2.12,0.00,179.32,0.937,138.95,20.22,258.27,31.16,138.33,0.00,48.48,'11_26_22_0'
11,26,22,15,2.09,0.00,168.93,0.908,138.52,20.46,258.00,31.19,137.40,0.00,48.48,'11_26_22_15'
11,26,22,30,2.05,0.00,152.44,0.885,138.58,20.37,255.40,31.35,137.40,0.00,48.55,'11_26_22_30'
11,26,22,45,2.02,119.11,44.85,0.862,160.31,21.29,244.80,32.18,188.60,0.00,50.57,'11_26_22_45'
11,26,23,0,2.02,384.98,0.00,0.865,243.33,17.89,232.80,33.06,428.13,0.00,53.56,'11_26_23_0'
11,26,23,15,2.06,408.14,0.00,0.905,328.75,21.70,232.07,33.14,446.00,0.00,53.76,'11_26_23_15'
11,26,23,30,2.11,426.08,0.00,0.959,317.81,21.67,229.87,33.37,440.00,0.00,53.86,'11_26_23_30'
11,26,23,45,2.17,409.05,0.00,1.007,306.11,21.74,231.00,33.34,437.87,0.00,53.71,'11_26_23_45'
11,27,0,0,2.22,225.17,0.00,1.059,309.60,21.64,244.00,32.29,210.93,0.00,50.41,'11_27_0_0'
11,27,0,15,2.24,300.01,0.00,1.109,317.84,21.73,237.93,32.73,254.27,0.00,51.50,'11_27_0_15'
11,27,0,30,2.28,333.09,0.00,1.159,300.23,21.71,237.20,32.82,294.40,0.00,51.95,'11_27_0_30'
11,27,0,45,2.32,345.29,0.00,1.209,301.83,21.63,236.87,32.92,293.47,0.00,52.02,'11_27_0_45'
11,27,1,0,2.36,349.43,0.00,1.258,307.66,21.56,235.07,33.07,292.40,0.00,52.05,'11_27_1_0'
11,27,1,15,2.40,351.95,0.00,1.307,321.56,22.20,235.80,33.10,292.87,0.00,52.18,'11_27_1_15'
11,27,1,30,2.44,376.69,0.00,1.360,328.93,23.63,245.33,33.29,294.07,0.00,52.32,'11_27_1_30'
11,27,1,45,2.49,380.15,0.00,1.418,357.63,24.59,243.27,33.49,291.73,0.00,52.48,'11_27_1_45'
11,27,2,0,2.54,355.22,0.00,1.497,350.13,24.67,244.00,33.42,294.73,0.00,52.31,'11_27_2_0'
11,27,2,15,2.58,365.49,0.00,1.577,353.08,24.69,243.60,33.50,291.40,0.00,52.42,'11_27_2_15'
11,27,2,30,2.63,389.67,0.00,1.643,341.81,24.67,243.80,33.46,290.93,0.00,52.54,'11_27_2_30'
11,27,2,45,2.67,391.21,0.00,1.695,358.32,25.46,241.60,33.63,289.13,0.00,52.55,'11_27_2_45'
11,27,3,0,2.72,388.27,0.00,1.751,362.80,25.76,240.47,33.69,287.07,0.00,52.70,'11_27_3_0'
11,27,3,15,2.77,394.28,0.00,1.834,361.70,25.67,239.73,33.80,287.13,0.00,52.77,'11_27_3_15'
11,27,3,30,2.82,382.08,0.00,1.914,361.29,25.72,241.13,33.69,286.27,0.00,52.69,'11_27_3_30'
11,27,3,45,2.87,381.84,0.00,1.997,363.71,25.73,239.33,33.86,286.13,0.00,52.79,'11_27_3_45'
11,27,4,0,2.91,374.31,0.00,2.075,365.93,25.71,241.27,33.70,286.33,0.00,52.74,'11_27_4_0'
11,27,4,15,2.96,376.97,0.00,2.161,372.84,25.70,240.33,33.75,285.60,0.00,52.76,'11_27_4_15'
11,27,4,30,3.01,366.31,0.00,2.240,368.87,25.72,238.27,33.93,286.53,0.00,52.81,'11_27_4_30'
11,27,4,45,3.05,358.42,0.00,2.312,359.27,25.71,238.60,33.91,284.93,0.00,52.84,'11_27_4_45'
11,27,5,0,3.09,354.04,0.00,2.380,363.00,25.74,238.53,33.92,287.27,0.00,52.78,'11_27_5_0'
11,27,5,15,3.14,345.39,0.00,2.459,366.88,25.65,238.87,33.93,286.87,0.00,52.88,'11_27_5_15'
11,27,5,30,3.18,354.37,0.00,2.541,362.57,25.31,240.33,33.81,305.73,0.00,53.05,'11_27_5_30'
11,27,5,45,3.22,377.98,0.00,2.594,232.38,21.40,237.67,34.01,344.80,0.00,53.65,'11_27_5_45'
