num,month,day,hour,min,n_px,ce_px,cs_px,n_p,i_uiip,p_uiip,i_f,p_f,i_uiipu,c_pu_p,p_pu
30067,11,10,3,30,2.52,348.87,0,2.361,345.84,20.9,242,33.06,265.6,0,51.88
30068,11,10,3,45,2.56,346.17,0,2.443,347.55,20.9,241.2,33.14,266.47,0,51.99
30069,11,10,4,0,2.6,323.59,0,2.517,324.15,18.99,242.93,33.03,268.13,0,51.81
30070,11,10,4,15,2.64,293.79,0,2.582,308.59,18.76,244.6,32.93,272.47,0,51.65
30071,11,10,4,30,2.67,347.5,0,2.643,317.84,18.67,245.93,33.12,304.8,0,52.35
30072,11,10,4,45,2.71,402.2,0,2.705,308.31,18.59,250.07,33.59,380.93,0,53.44
30073,11,10,5,0,2.76,377.37,0,2.771,310.09,18.67,252,33.46,382.4,0,53.29
30074,11,10,5,15,2.8,348.05,0,2.829,303.32,17.9,254.87,33.22,381.07,0,53.07
30075,11,10,5,30,2.84,315.19,0,2.873,243.59,15.6,254,33.27,380.33,0,52.97
30076,11,10,5,45,2.88,278.41,0,2.898,205.12,18.71,258.27,32.97,382.53,0,52.76
30077,11,10,6,0,2.91,209.74,0,2.906,193.4,20.3,260.87,32.76,385.8,0,52.63
30078,11,10,6,15,2.93,127.5,0,2.91,208.43,20.52,263.4,32.54,389.47,0,52.3
30079,11,10,6,30,2.94,91.43,0,2.91,218.17,20.29,264.6,32.44,388.73,0,52.41
30080,11,10,6,45,2.94,88.85,0,2.893,181.79,20.67,263.4,32.56,388.87,0,52.31
30081,11,10,7,0,2.94,0,287.62,2.855,84.94,15.02,282.13,30.86,62.93,0,48.33
30082,11,10,7,15,2.89,0,337.49,2.786,56.05,16.88,284.6,30.67,54.93,0,48.38
30083,11,10,7,30,2.83,0,317.86,2.707,57.21,15.86,283,30.76,56.47,0,48.22
30084,11,10,7,45,2.77,0,299,2.633,57.04,16.29,280.13,30.94,56.4,0,48.56
30085,11,10,8,0,2.71,0,283.08,2.559,56.72,16.59,279.93,31.01,56.07,0,48.5
30086,11,10,8,15,2.66,0,301.51,2.476,56.79,16.29,281.53,30.86,55.8,0,48.22
30087,11,10,8,30,2.6,0,307.29,2.375,56.56,16.5,283,30.74,55.8,0,48.29
30088,11,10,8,45,2.55,0,281.88,2.303,56.02,16.87,281.4,30.82,55.87,0,48.25
30089,11,10,9,0,2.49,0,279.17,2.23,56.1,16.82,280.27,30.87,55.47,0,48.21
30090,11,10,9,15,2.44,0,259.88,2.155,57.69,16.8,281,30.8,58.67,0,48.5
30091,11,10,9,30,2.39,0,41.27,2.098,193.05,21.42,267.6,31.95,208.27,0,50.48
30092,11,10,9,45,2.37,0,60.76,2.082,210.94,21.47,269.27,31.82,191.93,0,50.02
30093,11,10,10,0,2.35,0,77.75,2.065,179.36,20.82,268.6,31.82,168.6,0,50.07
30094,11,10,10,15,2.33,0,58.73,2.03,174.31,20.72,269.6,31.73,170.4,0,49.93
30095,11,10,10,30,2.31,0,43.15,2.005,168.85,20.76,269.53,31.76,170.53,0,50.11
30096,11,10,10,45,2.3,0,57.53,1.976,167.34,20.78,269.6,31.69,170.07,0,49.85
30097,11,10,11,0,2.28,0,51.35,1.945,164.4,20.75,269.33,31.75,171.07,0,50.01
30098,11,10,11,15,2.26,2.6,29.22,1.919,171.02,20.68,269.33,31.76,185.47,0,50.08
30099,11,10,11,30,2.24,9.21,9.31,1.887,171.18,20.75,268.2,31.87,215.33,0,50.42
30100,11,10,11,45,2.23,4.87,10.07,1.859,163.81,20.6,268.67,31.82,215,0,50.2
30101,11,10,12,0,2.22,2.32,24.16,1.831,168.44,20.68,269.2,31.71,215.27,0,50.2
30102,11,10,12,15,2.2,0,38.25,1.803,173.17,20.77,270.93,31.59,216.87,0,50.1
30103,11,10,12,30,2.19,0,29.51,1.772,168.15,20.79,269.33,31.69,215.93,0,50.12
30104,11,10,12,45,2.17,0,17.93,1.749,175.33,20.69,268.13,31.82,213.6,0,50.24
30105,11,10,13,0,2.16,133.83,4.19,1.723,195.96,21.47,266.33,31.99,383.13,0,52
30106,11,10,13,15,2.17,209.12,0,1.711,224.32,21.76,263.87,32.12,485,0,53.12
30107,11,10,13,30,2.18,207.76,0,1.702,226.41,21.73,263.07,32.14,479.4,0,52.9
30108,11,10,13,45,2.21,175.55,0,1.694,228.3,21.63,265.67,31.97,451.4,0,52.54
30109,11,10,14,0,2.22,175.4,0,1.677,162.41,20.02,265.2,32.01,452.2,0,52.57
30110,11,10,14,15,2.23,203.28,0,1.643,120.92,19.78,263.4,32.15,448.27,0,52.74
30111,11,10,14,30,2.26,210.99,0,1.603,127.85,20.26,261.93,32.16,451.47,0,52.75
30112,11,10,14,45,2.28,197.62,0,1.59,213.53,21.77,250.67,32.16,452.53,0,52.65
30113,11,10,15,0,2.3,216.01,0,1.59,221.21,21.65,249.8,32.25,453.07,0,52.86
30114,11,10,15,15,2.32,289.45,0,1.591,214.99,21.69,247.13,32.45,515.2,0,53.88
30115,11,10,15,30,2.35,314.83,0,1.596,216.17,21.67,245.6,32.58,511.53,0,54.06
30116,11,10,15,45,2.38,302.72,0,1.592,228.07,22.47,244.33,32.67,513.33,0,53.99
30117,11,10,16,0,2.42,299.24,0,1.595,230.51,22.18,246.13,32.56,499.4,0,53.83
30118,11,10,16,15,2.45,27.29,138.99,1.6,209.93,20.39,260.73,31.39,131.13,0,49.25
30119,11,10,16,30,2.43,0,250.25,1.578,113.62,19.22,262.93,30.76,113.07,0,47.9
30120,11,10,16,45,2.38,0,291.75,1.543,114.01,19.57,264.47,30.67,112.47,0,48.06
30121,11,10,17,0,2.32,0,272.37,1.507,114.23,19.48,265.33,30.61,112.6,0,48.05
30122,11,10,17,15,2.27,0,265.62,1.466,115.26,19.07,264.93,30.61,113.67,0,48.07
30123,11,10,17,30,2.22,0,274.41,1.433,113.24,19.96,266.07,30.43,112.53,0,47.82
30124,11,10,17,45,2.17,0,289.93,1.397,115.92,18.65,262.67,30.25,114.67,0,47.74
30125,11,10,18,0,2.11,0,297.69,1.357,116.66,17.8,264.67,30.12,115.8,0,47.38
30126,11,10,18,15,2.06,0,298.47,1.31,80.63,17.68,264.4,30.12,79.8,0,47.52
30127,11,10,18,30,2.01,0,284.14,1.261,78.38,18.82,263.93,30.19,77.6,0,47.67
30128,11,10,18,45,1.95,0,299.91,1.211,77.48,19.18,266.73,29.96,77.27,0,47.33
30129,11,10,19,0,1.89,0,295.08,1.161,78.15,18.57,267.73,29.86,77.2,0,47.51
30130,11,10,19,15,1.84,0,280.18,1.103,77.56,18.95,266.6,29.99,76.93,0,47.44
30131,11,10,19,30,1.78,0,297.16,1.051,77.45,18.55,268.27,29.82,76.8,0,47.18
30132,11,10,19,45,1.72,0,270.69,1,77.6,18.73,266.67,29.93,76.8,0,47.45
30133,11,10,20,0,1.67,0,288.29,0.949,76.75,18.67,270.27,29.65,76.93,0,46.92
30134,11,10,20,15,1.62,0,301.23,0.892,77.36,18.29,271.73,29.52,76.8,0,46.97
30135,11,10,20,30,1.56,13.22,154.23,0.845,181.06,22.53,256.33,30.72,148.4,0,49.28
30136,11,10,20,45,1.52,78.95,0,0.839,228.8,23.3,251.27,31.17,347.47,0,50.67
30137,11,10,21,0,1.52,119.55,0,0.836,234.93,21.33,251.4,31.18,350.93,0,50.76
30138,11,10,21,15,1.53,146.52,0,0.833,229.66,22.76,249.87,31.28,315.93,0,50.46
30139,11,10,21,30,1.54,208.09,0,0.839,209.29,22.8,248.2,31.4,344.53,0,50.94
30140,11,10,21,45,1.56,278.02,0,0.839,206.19,22.53,243.93,31.77,384.93,0,51.85
30141,11,10,22,0,1.59,344.14,0,0.833,197.41,22.07,241.2,31.98,447.53,0,52.73
30142,11,10,22,15,1.63,357.12,0,0.829,173.16,21.23,239.2,32.2,446.27,0,52.76
30143,11,10,22,30,1.67,349.04,0,0.825,184.85,21.12,240.21,32.11,446.07,0,52.8
30144,11,10,22,45,1.71,417.92,0,0.82,174.3,21.18,243.87,32.81,437.2,0,53.31
30145,11,10,23,0,1.76,437.6,0,0.841,345.54,23.01,249.8,32.88,434.07,0,53.28
30146,11,10,23,15,1.81,428.64,0,0.926,400.17,23.65,248.73,32.99,432.53,0,53.27
30147,11,10,23,30,1.87,333.87,0,1.019,387.88,23.77,256.27,32.39,278.13,0,51.54
30148,11,10,23,45,1.91,243.72,0,1.107,400.3,23.67,262.53,31.94,171.8,0,50.29
30149,11,11,0,0,1.93,304.07,0,1.193,401.74,23.61,256.27,32.39,234.2,0,50.95
30150,11,11,0,15,1.97,290.74,0,1.277,390.8,23.7,256.53,32.38,214.13,0,50.56
30151,11,11,0,30,2,296.59,0,1.371,381.15,23.71,257.53,32.31,210.73,0,50.79
30152,11,11,0,45,2.03,296.69,0,1.465,376.73,23.71,257.87,32.27,213.93,0,50.68
30153,11,11,1,0,2.06,286.65,0,1.561,378.94,23.64,257.2,32.35,214.87,0,50.71
30154,11,11,1,15,2.09,316.59,0,1.655,390.04,23.76,254.73,32.55,237.8,0,51.22
30155,11,11,1,30,2.13,357.35,0,1.749,385.19,23.75,252.27,32.76,282.33,0,51.56
30156,11,11,1,45,2.17,310.47,0,1.842,378.79,23.77,256.2,32.46,254.87,0,51.04
30157,11,11,2,0,2.2,309.51,0,1.933,389.44,23.65,255.13,32.55,251.27,0,51.18
30158,11,11,2,15,2.23,328.52,0,2.017,391.59,23.6,253.6,32.67,246.47,0,51.31
30159,11,11,2,30,2.27,311.29,0,2.108,362.55,21.63,254.47,32.62,202.53,0,51.09
30160,11,11,2,45,2.3,354.13,0,2.177,364.42,21.69,260.47,32.95,235.73,0,51.56
30161,11,11,3,0,2.34,337.15,0,2.262,366.56,21.64,262.8,32.97,244.33,0,51.54
30162,11,11,3,15,2.38,323.87,0,2.345,370.14,21.78,264.47,32.78,246.27,0,51.37
30163,11,11,3,30,2.41,325.53,0,2.422,364.47,21.8,265,32.79,244.8,0,51.56
30164,11,11,3,45,2.45,316.37,0,2.486,339.14,21.66,264,32.85,245.33,0,51.45
30165,11,11,4,0,2.48,317.77,0,2.55,316.65,18.97,263.2,32.93,299.2,0,51.87
30166,11,11,4,15,2.52,362.17,0,2.615,302.37,17.65,258.27,33.33,319.87,0,52.54
30167,11,11,4,30,2.56,361.66,0,2.673,300.31,17.58,260.67,33.15,320.53,0,52.47
30168,11,11,4,45,2.61,342.89,0,2.734,292.81,17.6,261.07,33.12,320.87,0,52.39
30169,11,11,5,0,2.64,318.82,0,2.793,318.74,17.64,261.07,33.11,323,0,52.32
30170,11,11,5,15,2.68,292.15,0,2.841,318.49,17.62,262.6,32.95,323.2,0,52.16
30171,11,11,5,30,2.71,268.08,0,2.892,312.06,17.68,261.6,32.99,323.8,0,52.16
30172,11,11,5,45,2.75,238.71,0,2.933,217.69,19.25,264.67,32.75,323.73,0,52.04
30173,11,11,6,0,2.77,144.73,0,2.939,194.66,19.57,260.93,32.63,330.87,0,51.73
30174,11,11,6,15,2.78,37.37,87,2.943,174.71,19.27,269.33,31.99,194.47,0,49.85
30175,11,11,6,30,2.76,0,261.38,2.907,65.07,16.19,281.93,31.2,55.47,0,48.8
30176,11,11,6,45,2.71,0,261.39,2.842,60.37,17.47,284.47,31.03,59.47,0,48.86
30177,11,11,7,0,2.66,0,300.35,2.772,60.35,17.19,278.2,30.69,59.67,0,48.19
30178,11,11,7,15,2.61,0,337.04,2.703,59.7,17.67,278.73,30.5,59.13,0,47.8
30179,11,11,7,30,2.55,0,319.05,2.637,59.91,17.54,277.73,30.53,59.27,0,47.93
30180,11,11,7,45,2.49,0,282.59,2.574,60.23,17.56,276.53,30.68,59.4,0,48.08
30181,11,11,8,0,2.43,0,280.38,2.503,60.38,17.57,273.87,30.78,59,0,48.19
30182,11,11,8,15,2.38,0,282.12,2.433,60.34,17.41,278.2,30.45,59.6,0,47.93
30183,11,11,8,30,2.32,0,268.18,2.368,60.87,17.37,275.67,30.71,59.8,0,48.25
30184,11,11,8,45,2.27,0,242.77,2.299,60.49,17.63,275.27,30.73,59.93,0,48.05
30185,11,11,9,0,2.22,0,233.99,2.234,60.32,17.81,277.6,30.54,59.67,0,48.21
30186,11,11,9,15,2.17,17.37,158.71,2.181,83.25,19.07,268.4,31.27,103.13,0,49.22
30187,11,11,9,30,2.14,72.88,0,2.141,117.22,19.54,262,31.79,287.27,0,50.69
30188,11,11,9,45,2.14,85.03,0,2.097,128.21,19.52,261.4,31.85,285.73,0,50.68
30189,11,11,10,0,2.14,59.07,0,2.063,123.56,19.61,261.93,31.82,284.07,0,50.78
30190,11,11,10,15,2.14,47.6,0,2.021,117.29,19.71,261.53,31.85,282.13,0,50.82
30191,11,11,10,30,2.13,38.43,0.05,1.999,126.04,19.74,261.67,31.82,282.07,0,50.69
30192,11,11,10,45,2.13,76.53,0,1.951,117.41,19.67,261,31.89,280.93,0,50.8
30193,11,11,11,0,2.12,84.25,0,1.904,119.31,19.63,262.67,31.78,281.33,0,50.69
30194,11,11,11,15,2.13,99.5,0,1.869,136.72,19.99,264.07,31.67,301.8,0,50.89
30195,11,11,11,30,2.13,231.91,0,1.843,153.1,20.68,257.47,32.19,433.47,0,52.56
30196,11,11,11,45,2.15,229.55,0,1.813,155.5,20.67,258.27,32.1,461.93,0,52.86
30197,11,11,12,0,2.17,251.8,0,1.791,152.28,20.69,258.73,32.1,479,0,53.1
30198,11,11,12,15,2.19,258.14,0,1.765,156.48,20.61,256.93,32.19,488.73,0,53.24
30199,11,11,12,30,2.22,276.18,0,1.737,157.19,20.67,254.6,32.41,488.13,0,53.33
30200,11,11,12,45,2.25,268.86,0,1.712,165.94,20.65,254.87,32.35,488.13,0,53.29
30201,11,11,13,0,2.27,272.09,0,1.685,160.27,20.56,256.87,32.24,486.6,0,53.24
30202,11,11,13,15,2.3,264.31,0,1.662,161.99,20.58,257.38,32.18,483.07,0,53.31
30203,11,11,13,30,2.32,256.79,0,1.649,167.7,20.71,255.67,32.3,487.8,0,53.31
30204,11,11,13,45,2.35,231.73,0,1.63,142.99,19.61,253.47,32.48,474.93,0,53.32
30205,11,11,14,0,2.37,265.38,0,1.598,180.74,19.89,254.21,32.47,480.47,0,53.38
30206,11,11,14,15,2.4,282.31,0,1.593,214.24,21.87,254.93,32.44,478.93,0,53.38
30207,11,11,14,30,2.42,280.15,0,1.595,209.23,21.61,251.47,32.65,476.53,0,53.45
30208,11,11,14,45,2.46,168.43,0,1.59,212.57,21.65,258.13,32.1,375.13,0,51.85
30209,11,11,15,0,2.47,185.39,0,1.587,216.31,21.47,255,32.42,369.67,0,51.94
30210,11,11,15,15,2.48,212.81,0,1.583,209.25,21.59,252.67,32.57,365.93,0,52.01
30211,11,11,15,30,2.5,216.15,0,1.579,206.3,21.63,257.47,32.22,367.4,0,52.07
30212,11,11,15,45,2.52,215.33,0,1.578,210.51,21.84,254.33,32.46,369.07,0,52.14
30213,11,11,16,0,2.54,95.87,75.47,1.577,202.31,21.93,256.93,31.73,212.13,0,50.07
30214,11,11,16,15,2.54,0,217.84,1.56,122.55,19.7,257.27,31.18,114,0,48.61
30215,11,11,16,30,2.49,0,203.09,1.539,114.57,20.04,256.27,31.27,113.47,0,48.62
30216,11,11,16,45,2.44,0,226,1.507,114.34,19.9,259.47,31.02,113.2,0,48.39
30217,11,11,17,0,2.4,0,239.33,1.477,114.23,19.82,262.27,30.84,113.2,0,48.26
30218,11,11,17,15,2.35,0,239.5,1.443,115.68,18.88,264.87,30.65,115.07,0,48.11
30219,11,11,17,30,2.3,0,237.31,1.409,114.21,19.84,262.47,30.78,112.6,0,48.19
30220,11,11,17,45,2.25,0,243.01,1.371,113.99,19.9,263.93,30.67,112.93,0,48.14
30221,11,11,18,0,2.2,0,269.67,1.338,115.92,18.87,265.73,30.52,114.6,0,47.87
30222,11,11,18,15,2.15,0,265.95,1.303,116.08,18.41,266.87,30.45,115.2,0,47.65
30223,11,11,18,30,2.1,0,262.87,1.269,115.52,18.81,266.87,30.45,114.27,0,47.61
30224,11,11,18,45,2.05,0,252.55,1.233,88.6,18.5,264.27,30.63,88.2,0,48.12
30225,11,11,19,0,2,0,215.85,1.185,57.1,17.2,262.93,30.76,56.87,0,48.2
30226,11,11,19,15,1.95,0,198.49,1.139,55.09,18.5,264.93,30.6,54.27,0,48.22
30227,11,11,19,30,1.91,0,222.71,1.086,55.72,17.79,260.07,30.54,55.2,0,48.01
30228,11,11,19,45,1.87,0,213.16,1.019,55.78,17.67,262.13,30.5,55.2,0,48.04
30229,11,11,20,0,1.82,0,212.73,0.953,55.41,17.93,264.6,30.56,54.73,0,47.99
30230,11,11,20,15,1.77,0,219.28,0.895,55.27,17.73,265.67,30.54,54.27,0,47.94
30231,11,11,20,30,1.73,0,91.03,0.827,127.14,20.88,260.2,30.99,111.8,0,49.33
30232,11,11,20,45,1.7,151.38,7.47,0.821,220.48,22.61,253.4,31.48,335,0,51.27
30233,11,11,21,0,1.71,230.09,0,0.826,223.5,22.76,251.73,31.57,399.27,0,51.74
30234,11,11,21,15,1.73,256.75,0,0.817,211.17,22.63,249.27,31.81,396.67,0,51.78
30235,11,11,21,30,1.76,283.13,0,0.811,210.01,22.78,248.6,31.87,392.6,0,51.9
30236,11,11,21,45,1.78,301.5,0,0.81,202.41,22.67,243.87,32.24,417.53,0,52.27
30237,11,11,22,0,1.82,333.09,0,0.811,196.65,21.93,242,32.37,419.93,0,52.54
30238,11,11,22,15,1.85,336.07,0,0.815,178.01,21.24,243.6,32.31,421.13,0,52.48
30239,11,11,22,30,1.89,350.89,0,0.808,184.26,21.22,241.6,32.44,417,0,52.64
30240,11,11,22,45,1.93,383.97,0,0.801,176.73,21.41,240.6,32.5,412.53,0,52.82
30241,11,11,23,0,1.97,324.23,0,0.827,352.4,23.02,255.27,32.32,294,0,51.39
30242,11,11,23,15,2.01,280.53,0,0.91,416.28,24.18,265.4,32.2,237.27,0,50.76
30243,11,11,23,30,2.03,300.93,0,0.987,398.07,24.27,263.4,32.35,236.6,0,50.91
30244,11,11,23,45,2.07,318.14,0,1.075,389.31,24.25,261.8,32.46,234.73,0,50.98
30245,11,12,0,0,2.09,325.28,0,1.155,398.93,24.25,262.53,32.4,231.47,0,51.07
30246,11,12,0,15,2.13,330.45,0,1.238,395.52,24.24,261.53,32.48,231.6,0,51.1
30247,11,12,0,30,2.17,336.95,0,1.345,396.06,24.16,261.07,32.54,230.8,0,51.18
30248,11,12,0,45,2.2,343.36,0,1.431,384.55,24.29,258.2,32.73,230.4,0,51.22
30249,11,12,1,0,2.24,345.35,0,1.526,387.28,24.14,256.87,32.81,231.4,0,51.24
30250,11,12,1,15,2.27,362.22,0,1.62,388.77,24.13,257.4,32.83,227.6,0,51.39
30251,11,12,1,30,2.31,341.01,0,1.705,377.55,24.16,255.67,32.97,229.8,0,51.27
30252,11,12,1,45,2.35,347.17,0,1.785,369.44,24.27,258.27,32.72,231.8,0,51.24
30253,11,12,2,0,2.38,364.01,0,1.877,365.96,24.24,253.73,33.09,227.67,0,51.55
30254,11,12,2,15,2.42,458.33,0,1.955,353.76,22.66,245.6,33.76,326.33,0,53.12
30255,11,12,2,30,2.48,478.17,0,2.04,353.14,22.71,246.33,33.7,342.73,0,53.22
30256,11,12,2,45,2.53,474.7,0,2.128,353.65,22.71,246.8,33.68,340.2,0,53.3
30257,11,12,3,0,2.59,450.34,0,2.213,367.36,22.69,245,33.8,318.07,0,53.1
30258,11,12,3,15,2.64,401.38,0,2.293,367.76,22.69,249.93,33.46,266.53,0,52.29
30259,11,12,3,30,2.69,405.1,0,2.381,363.51,22.6,248,33.61,265.6,0,52.39
30260,11,12,3,45,2.73,390.92,0,2.462,357,22.7,250.33,33.45,266.47,0,52.27
30261,11,12,4,0,2.78,380.94,0,2.545,360.39,22.62,248.8,33.59,265.2,0,52.28
30262,11,12,4,15,2.82,361.49,0,2.632,359.6,22.67,251.6,33.39,266,0,52.18
30263,11,12,4,30,2.85,372.75,0,2.715,321.59,20.44,250.67,33.48,264.27,0,52.26
30264,11,12,4,45,2.9,371.63,0,2.783,303.2,19.21,248.87,33.57,265.47,0,52.43
30265,11,12,5,0,2.94,395.58,0,2.848,291.54,18.24,252.27,33.77,299.93,0,52.82
30266,11,12,5,15,2.98,409.97,0,2.913,295.74,17.66,254.47,33.77,326.87,0,53.12
30267,11,12,5,30,3.02,400.52,0,2.975,256.31,16.39,255.47,33.72,324.73,0,53.05
30268,11,12,5,45,3.07,381.79,0,3.008,145.86,18.44,254.4,33.76,325.8,0,53.07
30269,11,12,6,0,3.11,199.37,9.11,2.983,72.2,20.03,261.8,33.18,189.27,0,51.27
30270,11,12,6,15,3.13,0,32.59,2.949,76.75,19.75,269.73,32.5,76.33,0,50.05
30271,11,12,6,30,3.11,0,71.53,2.922,76.99,19.88,271,32.39,76.2,0,49.89
30272,11,12,6,45,3.08,0,103.78,2.887,78.01,19.2,271.07,32.36,76.93,0,49.83
30273,11,12,7,0,3.06,0,160.35,2.843,80.3,16.99,274.27,32.1,79.27,0,49.46
30274,11,12,7,15,3.02,0,217.36,2.791,80.21,16.86,279.8,31.59,79.13,0,49.1
30275,11,12,7,30,2.97,0,261.05,2.729,78.48,17.95,283.8,31.21,78,0,48.65
30276,11,12,7,45,2.92,0,311.14,2.668,77.96,17.5,289.8,30.66,77.53,0,47.99
30277,11,12,8,0,2.86,0,357.06,2.597,78.78,16.78,292.2,30.41,77.73,0,48.01
30278,11,12,8,15,2.79,0,380.31,2.524,79.8,15.84,294.93,30.14,78.47,0,47.54
30279,11,12,8,30,2.72,0,399.78,2.443,78.45,16.32,299.67,29.69,78.07,0,47.05
30280,11,12,8,45,2.65,0,395.93,2.363,79.72,15.41,299.93,29.66,78.47,0,47.15
30281,11,12,9,0,2.57,0,399.7,2.279,78.3,16.05,302.07,29.36,77.47,0,46.78
30282,11,12,9,15,2.5,0,381.51,2.198,78.11,16.45,298.07,29.68,77.8,0,46.97
30283,11,12,9,30,2.42,0,395.05,2.12,78.34,16.03,300.8,29.38,77.93,0,46.65
30284,11,12,9,45,2.35,0,381.37,2.04,77.99,16.54,298.13,29.59,77.27,0,47.01
30285,11,12,10,0,2.28,0,383.29,1.961,77.46,16.69,299.47,29.46,76.93,0,46.73
30286,11,12,10,15,2.21,0,369.22,1.883,78.52,16,297.33,29.62,77.73,0,46.78
30287,11,12,10,30,2.14,8.1,213.15,1.802,122.73,18.41,286.73,30.55,180.13,0,49.32
30288,11,12,10,45,2.09,69.65,0,1.762,224.3,21.83,273.87,31.71,386.8,0,51.63
30289,11,12,11,0,2.09,86.65,0,1.743,234.31,21.45,273.67,31.73,388.67,0,51.61
30290,11,12,11,15,2.09,98.86,0,1.721,233.12,21.63,272.4,31.84,387.6,0,51.63
30291,11,12,11,30,2.09,85.12,0,1.706,263.99,22.2,273.33,31.76,389.07,0,51.6
30292,11,12,11,45,2.09,98.47,0,1.7,270.43,22.2,272.6,31.8,387.33,0,51.61
30293,11,12,12,0,2.09,107.21,0,1.7,266.56,22.26,259.47,31.78,387.73,0,51.65
30294,11,12,12,15,2.09,66.41,0,1.699,264.64,22.24,256.73,31.65,387.67,0,51.54
30295,11,12,12,30,2.09,58.31,58.21,1.697,258.28,22.23,256.4,31.65,285.07,0,51.12
30296,11,12,12,45,2.08,107.65,0,1.697,252.03,22.33,256.53,31.65,388.27,0,51.65
30297,11,12,13,0,2.08,88.58,1.25,1.694,266.75,22.15,253.47,31.88,370.6,0,51.97
30298,11,12,13,15,2.08,158.03,0,1.699,256.74,22.07,253.93,31.84,386.8,0,51.66
30299,11,12,13,30,2.08,184.7,0,1.7,249.03,21.39,254.8,31.77,387.73,0,51.69
30300,11,12,13,45,2.08,220.83,0,1.7,263.42,21.71,253.13,31.9,421.07,0,52.23
30301,11,12,14,0,2.09,308.31,0,1.699,257.49,21.74,251.4,32.05,518.27,0,53.5
30302,11,12,14,15,2.11,326.29,0,1.696,261.75,21.76,249.87,32.15,513.33,0,53.59
30303,11,12,14,30,2.14,323.45,0,1.695,262.23,21.82,248.53,32.25,512.6,0,53.65
30304,11,12,14,45,2.16,327.16,0,1.69,266.47,21.79,249.73,32.16,513.4,0,53.56
30305,11,12,15,0,2.19,321.41,0,1.685,271,21.76,249.4,32.19,510.27,0,53.56
30306,11,12,15,15,2.21,360.34,0,1.685,241.23,21.77,245.13,32.5,505.13,0,53.84
30307,11,12,15,30,2.25,340.17,0,1.691,232.67,21.71,246.33,32.4,505.27,0,53.75
30308,11,12,15,45,2.27,244.83,0,1.691,235.31,21.77,249.67,32.18,396.07,0,52.16
30309,11,12,16,0,2.29,216.48,0,1.688,223.85,21.71,254.73,31.88,356.2,0,51.51
30310,11,12,16,15,2.31,0,165.67,1.683,154.21,17.83,266.8,30.85,72.87,0,48.4
30311,11,12,16,30,2.27,0,205.44,1.647,93.39,18.14,266.93,30.9,92.8,0,48.44
30312,11,12,16,45,2.22,0,228.54,1.608,93.41,18.17,270.13,30.59,92.73,0,48.18
30313,11,12,17,0,2.18,0,233.9,1.562,95.07,17.29,269.8,30.65,94.33,0,48.18
30314,11,12,17,15,2.13,0,252.07,1.509,94.46,17.63,272.6,30.35,93.13,0,48.14
30315,11,12,17,30,2.08,0,247.11,1.463,92.09,19.11,272.53,30.4,91.53,0,47.72
30316,11,12,17,45,2.03,0,241.93,1.422,94.55,17.88,270.87,30.52,93.4,0,47.94
30317,11,12,18,0,1.98,0,241.85,1.379,94.94,17.2,272,30.39,94.27,0,47.76
30318,11,12,18,15,1.93,0,240.01,1.335,94.43,17.99,271.93,30.41,93.47,0,47.97
30319,11,12,18,30,1.88,0,230.19,1.294,91.92,19.63,272.07,30.42,90.8,0,47.82
30320,11,12,18,45,1.84,0,221.78,1.256,93.84,18.47,270.13,30.41,93.13,0,47.92
30321,11,12,19,0,1.79,0,223.53,1.224,94.71,17.72,245.73,30.37,93.87,0,47.94
30322,11,12,19,15,1.74,0,244.79,1.178,92.3,19.09,248.27,30.22,91.27,0,47.73
30323,11,12,19,30,1.7,0,214.56,1.131,92.88,19.22,244.8,30.47,91.93,0,48.07
30324,11,12,19,45,1.65,0,216.98,1.078,93.48,18.33,246.4,30.39,92.8,0,47.85
30325,11,12,20,0,1.61,0,228.67,1.008,92.96,19.16,247.93,30.23,91.67,0,48.03
30326,11,12,20,15,1.56,0,229.21,0.973,92.12,19.22,250.4,30.11,91.27,0,47.58
30327,11,12,20,30,1.52,0,236.46,0.926,92.14,19.43,250.53,30.13,91.07,0,47.61
30328,11,12,20,45,1.47,0,202.02,0.877,92.38,19.53,248.47,30.26,91.27,0,47.91
30329,11,12,21,0,1.43,29.85,117.24,0.819,157.44,21.55,243,30.68,114,0,48.75
30330,11,12,21,15,1.4,236.68,0,0.779,224.08,22.72,234.93,31.3,385.53,0,51.33
30331,11,12,21,30,1.43,252.21,0,0.781,215.8,22.6,231.07,31.65,384.53,0,51.59
30332,11,12,21,45,1.45,274.31,0,0.788,215.34,22.73,232.07,31.61,385.27,0,51.65
30333,11,12,22,0,1.48,293.89,0,0.797,196.92,22.12,230.73,31.71,383.07,0,51.67
30334,11,12,22,15,1.52,284.44,0,0.791,211.72,21.18,232.73,31.61,384.73,0,51.63
30335,11,12,22,30,1.55,301.46,0,0.79,197.82,21.27,229.13,31.9,383.2,0,51.9
30336,11,12,22,45,1.58,344.86,0,0.79,180.39,21.2,227.4,32.03,380.6,0,52.07
30337,11,12,23,0,1.62,356.93,0,0.81,306.14,21.23,228.2,32.02,379.93,0,51.74
30338,11,12,23,15,1.66,202.87,0,0.875,428.66,24.71,234.13,31.6,210.93,0,50.11
30339,11,12,23,30,1.68,219.57,0,0.973,429.35,24.94,234.07,31.58,211.33,0,50.03
30340,11,12,23,45,1.71,240.75,0,1.057,412.41,24.88,233.13,31.7,209.53,0,50.23
